Мазнините в клетките са образувани от 2 вида молекули _ и _.;глицерол, мастни киселини;Тема 13
"Клетките ""предпочитат"" да използват при необходимост енергия първо от _, а ако те не са достатъчни и _.";въглехидратите, мазнините;Тема 13
Витамините са _ вещества, които участват в синтезата или в активирането на клетъчните _.;органични, ензими;Тема 13
Разграждането на хранителните вещества протича при процеса _, който се осъществява чрез органи, изграждащи _ система.;храносмилане, храносмилателна;Тема 13
Храносмилането включва _ и _ обработка на храната.;механична, химична;Тема 13
Част от зъба лежи във вдлъбнатина на _ и се нарича _.;челюстта, корен;Тема 13
Под дентина се намират кухина и канал, запълнени с _ която съдържа нерви и _.;пулпа, кръвоносни съдове;Тема 13
Около устната кухина са разположени три чифта големи слюнчени жлези - по две _, подчелюстни и _.;околоушни, подезични;Тема 13
Слюнката съдържа ензимите амилаза и _ с които се осъществява разграждането на скорбялата до проста захар _.;малтаза, глюкоза;Тема 13
Езикът е _ орган прикрепен към _ на устната кухина.;мускулест, дъното;Тема 13
Стените на гълтача са изградени от _ мускулатура, която при съкращение изтласква хапката в _.;напречно набраздена, хранопровода;Тема 13
Хранопроводът представлява тръба дълга около 25 см, която преминава през гръдната кухина, през _ и се отваря в _.;диафрагмата, стомаха;Тема 13
В гълтача се срещат в общо пространство _ и _.;храната, въздухът;Тема 14
Входът на стомаха е свързан с _, а изходът - с началото на _.;хранопровода, тънкото черво;Тема 14
На изхода на стомаха се намира кръгъл мускул - _, който при съкращение не позволява преминаване на _ в тънкото черво.;сфинктер, храната;Тема 14
В стомашния сок се съдържа _ киселина, която активира пепсина и  _ предпазваща стомашните клетки.;солна, слуз;Тема 14
При запълнен стомах периодично възникват последователни _ и отпускания на мускулните влакна от входа към изхода на стомаха - _.;съкращения, перисталтика;Тема 14
Ензимът трипсин разгражда белтъците до _. Други ензими ги доразграждат до _.;малки молекули (пептиди), аминокиселини;Тема 14
Жлъчният сок представлява златистозеленикава течност, съдържаща жлъчни _, но не и _.;киселини, ензими;Тема 14
По цялата дължина на тънкото черво лигавицата е силно нагъната и осеяна с малки _ секретиращи чревен _ сок.;жлезички, смилателен;Тема 14
Получените в храносмилането прости захари, аминокиселини, _ киселини и глицерол лесно преминават през _ клетки на лигавицата на тънкото черво. ;мастни, епителните;Тема 14
На изхода на тънкото черво се намира _, която периодично пропуска съдържанието на тънкото черво. Дебелото черво е дълго _  и е значително по-широко от тънкото.;клапа, 1,5 м.;Тема 14
Дебелото черво извършва _ движения, които осигуряват изхвърлянето на остатъците от храна през _.;перисталтични, ануса;Тема 14
Стомашната стена има силно развит слой от _ мускули, чиито съкращения подпомагат размесването на стомашния сок с храната и улесняват действието на ензима _.;гладки, пепсин;Тема 14
Дванадесетопръстникът има голямо физиологично значение, тъй като в него се изливат секретите на _ и _ сок.;панкреаса, жлъчния;Тема 14
_ черво има възходяща, хоризонтална и низходяща част и завършва с _ черво и анус. ;Дебелото, право;Тема 14
Всмуканите през стените на чревните власинки _ молекули, преминават в кръвта и _.;малки, лимфата;Тема 14
"_ черво започва със ""сляп"" участък, който има малък израстък - _.";Дебелото, апендикс;Тема 15
Носът е орган, чрез който се вдишва и издишва въздух, който се състои от _ нос и носна _.;външен, кухина;Тема 15
Хрущялите на носа оформят два отвора - _, които са постоянно отворени и  през които навлиза _ въздух. ;ноздри, атмосферен;Тема 15
Носната кухина е разделена чрез отвесна _ и _ преграда на лява и дясна половина. ;костна, хрущялна;Тема 15
Дишането през носа е от важно значение, тъй като при него въздухът преминава през носната кухина, където се _, _ и затопля.;овлажнява, пречиства;Тема 15
Зад носната кухина се намира горната част на _ - носоглътката, в нея се намират някои от _, в които има голям брои лимфоцити.;гълтача, сливиците;Тема 15
Долната част на гълтача се свързва с _ който е разположен в _ част на шията.;гръкляна, предната;Тема 15
Най-големият хрущял при човекът е щитовидния. Той има формата на _ и е по-силно изпъкнал при _.;щит, мъжете;Тема 15
Отгоре върху гръкляна се намира хрущялно капаче - _, което при преглъщане затваря входа на гръкляна и в него не навлиза _.;надгръклянник, храна;Тема 15
В най-тясната част на _ се намират гласовите връзки, между които има цепнатовиден _.;гръкляна, отвор;Тема 15
Гласът се получава от трептенията на гласовите _, предизвикани от преминаващия при _ въздух.;връзки, издишването;Тема 15
Трахеята е образувана от хрущялни _ обърнати с отворената си част назад към _.;полупръстенни, хранопровода;Тема 15
Бронхите навлизат в съответния ляв и десен _, където се разклоняват дървовидно на по-малки бронхи, а те от своя страна се разклоняват на още по-малки клончета _.;бял дроб, бронхиоли;Тема 15
Белите дробове са разположени в _ Между тях се намират _ и големи кръвоносни съдове.;гръдния кош, сърцето;Тема 15
Отвън белите дробове са обвити с тънка ципа - _, която се състои от два листа. Между тях има малко пространство, изпълнено с _, улесняваща движението на белите дробове. ;плевра, течност;Тема 15
Дихателната система осигурява набавянето на _ и отстраняването на _ от организма.;кислород, въглероден диоксид;Тема 15
Газовата обмяна се осъществява чрез дихателни движения - _ и _.;вдишване, издишване;Тема 15
При вдишване ребрата се _, а _ се спуска към коремната кухина.;повдигат, диафрагмата;Тема 15
Издишването е _ процес, при който ребрата се спускат надолу, поради отпускането на _ мускули.;пасивен, междуребрените;Тема 15
Вдишването е активен процес, защото се извършва в резултат от съкращаването на _ и _.;междуребрените мускули, диафрагма;Тема 15
Жизнената вместимост на белия дроб представлява максималния обем _ въздух след максимално _.;издишан, вдишване;Тема 15
Дихателната дейност се регулира по _ път и чрез _, които се пренасят чрез кръвта. ;нервен, вещества;Тема 16
Отделителната система и главно бъбреците отделят в урината крайни продукти от обмяната на _ и излишната вода и _.;белтъци, соли;Тема 16
Бъбреците подпомагат поддържането на определена киселинност в _ и тъканите и подпомагат поддържането на нормално _ налягане.;кръвта, кръвно;Тема 16
При надлъжен срез на бъбрек се различават два слоя: _ и _.;кора, сърцевина;Тема 16
Сърцевината на бъбрека се състои от бъбречни _, обърнати с върха си към бъбречното _.;пирамиди, легенче;Тема 16
Бъбреците са _ орган. Разположени са върху _ коремна стена.;чифтен, задната;Тема 16
Бъбреците са обвити в мастна _, която има значение за _ и защитата от удари и сътресение.;капсула, прикрепването;Тема 16
Основната функционална и структурна единица на бъбрека е _. Той е микроскопично _ образувание.;нефрона, тръбесто;Тема 16
Във вдлъбнатината в средата на бъбрека навлиза бъбречна артерия, която се разклонява до множество артериоли и _, а излиза бъбречна _.;капиляри, вена;Тема 16
Нефронът се състои от капилярно клъбце, обвиваща го _ и започващо от нея извито _.;капсула, каналче;Тема 16
В нефрона се извършват _, обратно всмукване и _.;филтрация, секреция;Тема 16
Възпалителното увреждане на нефроните се нарича гломерулонефрит, а на бъбречните и пикочните пътища - _. Най-честата причина за тези заболявания е _ инфекция.;пиелонефрит, бактериална;Тема 16
Възпалението на пикочния мехур се нарича _, а на пикочния канал - _.;цистит, уретрит;Тема 16
Филтрацията кръвната плазма се извършва през стената на капилярите в клъбцето и _ Осъществява се благодарение на по-високо кръвно налягане, тъй като входящата артериола е _ от изходящата.;капсулата, по-широка;Тема 16
Първичната урина съдържа вода, минерални соли, _ аминокиселини и _.;глюкоза, урея;Тема 16
Полезните вещества от първичната урина като вода, соли, глюкоза, аминокиселини се връщат в кръвта при _ всмукване и се образува _ урина.;обратното, крайна;Тема 16
Крайната урина съдържа само вода, соли, _ и _ киселина.;урея, пикочна;Тема 16
Пикочният мехур е кух мускулест орган с _ функция и е разположен в _ таз.;резервоарна, малкия;Тема 16
Образуването на урина в бъбреците зависи от кръвното налягане, но се регулира и от хормони на _ и _ жлеза.;хипофизата, надбъбречната;Тема 16
При събиране на 150 мл. урина се дразнят рецепторите в пикочния мехур, които произвеждат нервни импулси до _ мозък, а оттам до _ мозък.;гръбначния, крайния;Тема 16
При липса на _ хормон водата не може да се реабсорбира и се развива нарушение, известно като _.;антидиуретичния, полиурия;Тема 17
Сърцето на човека е четириделно - съдържа две _ и две _, чрез мускулна преграда то се разделя на две половини.;предсърдия, камери;Тема 17
При съкращение на камерната мускулатура налягането в _ рязко се повишава и плътно се затварят _.;камерите, клапите;Тема 17
В началото на големите кръвоносни съдове, излизащи от камерите се намират _ клапи, който пропускат кръвта само в посока към съдовете и не позволяват тя да се върне обратно в _.;полулунни, камерите;Тема 17
Стената на сърцето е изградена от три слоя _, _ и ендокард.;епикард, миокард;Тема 17
Между двата листа на перикарда се намира _, която намалява _ при работа на сърцето.;течност, триенето;Тема 17
От лявата камера на сърцето излиза най-големият кръвоносен съд - _ Разклоненията ѝ достигат до всички части на _.;аорта, тялото;Тема 17
От дясната камера излиза _ която изнася венозна кръв от сърцето и я отвежда до _.;белодробната артерия, белите дробове;Тема 17
В лявото предсърдие се вливат четири по-малки съда _, които внасят в сърцето артериална кръв, обогатена на кислород от _.;белодробните вени, белите дробове;Тема 17
Сърдечният мускул извършва огромна _, за която се нуждае от голямо количество енергия, съответно и от _.;работа, кислород;Тема 17
Артериите са кръвоносни съдове, които изнасят от сърцето _ и я отвеждат до всички органи и _.;кръв, тъкани;Тема 17
Кръвта от капилярите преминава в малки вени _, а те се събират в по-големи _.;венули, вени;Тема 17
Непрекъснатото движение на кръвта в организма, което се осигурява от _ и кръвоносните съдове, се нарича _.;сърцето, кръвообращение;Тема 18
Кръвта се състои от кръвна плазма - течна част, и кръвни клетки - червени кръвни клетки (_), бели кръвни клетки (левкоцити) и кръвни плочици (_).;еритроцити, тромбоцити;Тема 18
Лимфата е течност, близка по състав до кръвта, но по-богата на мазнини и 3-4 пъти по-бедна на _. В нея има клетки - _ (вид левкоцити).;белтъци, лимфоцити;Тема 18
Основното значение за поддържането на _ в организма има неговата вътрешна течна среда, която е образувана от кръвта, лимфата и _.;хомеостазата, тъканна течност;Тема 18
Тъканната течност има основно значение при обмяната на веществата между _ и _.;кръвта, клетките;Тема 18
Съсирването е сложен физиологичен процес. В основата му стои превръщането на белтъка _ от разтворима в неразтворима нишковидна форма - _.;фибриноген, фибрин;Тема 18
Кръвната плазма, лишена от фибриноген, се нарича _, който за разлика от кръвната плазма не може да се _.;кръвен серум, съсирва;Тема 18
Еритроцитите при човека имат формата на двойно вдлъбнат диск, което увеличава _ им и дава възможност за преминаване на повече _.;повърхността, газове;Тема 18
Хемоглобинът е 90% от _ вещество на еритроцитите, лесно се свързва с кислорода в белите дробове и образува _.;сухото, оксихемоглобин;Тема 18
С въглеродният диоксид хемоглобинът образува _, което е _ съединение. ;карбаминохемоглобин, нетрайно;Тема 18
Еритроцитите се образуват в  _, който е основен кръвотворен _.;костния мозък, орган;Тема 18
При продължително престояване на голяма надморска височина, където въздухът е беден на _ се засилва образуването на  _, с което се осигурява необходимото количество кислород за тъканите. ;кислород, еритроцити;Тема 18
Еритроцитите са клетки без _, и без цитоплазмени органели, но имат клетъчна мембрана, през която могат да преминават _ вода и йони.;ядро, газове;Тема 18
Еритроцитите имат форма на _, което увеличава _ им и дава възможност за преминаване на повече кислород.;двойно вдлъбнат диск, повърхността;Тема 18
Хемоглобинът е _ процента от сухото вещество на еритроцитите. Той е белтък съдържащ _ йони и е обагрен в червено.;90, железни;Тема 18
Хемоглобинът се свързва обратимо с кислород в _ и образува _.;белите дробове, оксихемоглобин;Тема 18
Артериалната кръв разнася _ до всички клетки, където той се разгражда до хемоглобин и _, който клетките използват.;оксихемоглобин, кислород;Тема 18
Венозната кръв е бедна на _ и е с виненочервен цвят. Хемоглобинът в нея пренася част от въглеродния диоксид под формата на _ от клетките до белите дробове.;кислород, карбаминохемоглобин;Тема 18
Еритроцитите се образуват в _. Те живеят 120 дни, след което се разрушават предимно в _.;костния мозък, черния дроб;Тема 18
Рязкото увеличаване на левкоцитите над 20 000 в един мм3 кръв е показател за _ или за развитието на _.;инфекция, тумори;Тема 18
Лимфоцитите са вид _. Тяхното образуване и развитие се осъществява предимно в _.;левкоцити, лимфните възли;Тема 18
Една част от лимфоцитите са свързани с образуването на специфични _ неутрализиращи чужди тела. Така те създават _ към определени заболявания.;белтъци, невъзприемчивост;Тема 18
Тромбоцитите са малки късчета от _ на големи клетки, разположени в костния мозък. Те са _ и имат значение за кръвосъсирването.;цитоплазма, безядрени;Тема 19
Опорно-двигателната система се състои от _ част - костите на скелета и свързванията между тях,  и _ част - скелетните мускули.;пасивна, активна;Тема 19
Човешкият скелет е изграден от всички кости в тялото, които са основата на _ част на опорно-двигателната система. Костите са съставени предимно от костна тъкан, която по своя строеж се разделя на плътна и _.;пасивната, гъбеста;Тема 19
Минералните соли придават _ на костите. Отлагането им се регулира от витамин _.;твърдост, Д;Тема 19
Органичните вещества придават _ на костите. При младите индивиди поради по-голямото количество на органични вещества, костите са по-малко _ в сравнение с възрастните хора. ;еластичност, чупливи;Тема 19
Отвън костите са покрити с _. Тя представлява плътна съединителна тъкан, в която се намират множество кръвоносни съдове и _.;надкостница, нерви;Тема 19
Дългите кости имат два края, изградени предимно от _ костно вещество, и средна част, съставена от _ костно вещество.;гъбесто, плътно;Тема 19
Плоски кости са костите на черепа, лопатките, ребрата, гръдната кост и част от тазовите кости. Те са съставени от тънки външни пластинки от _ костно вещество, а вътрешността им представлява _ костно вещество. ;плътно, гъбесто;Тема 19
Плоски кости са костите на черепа, _, ребрата, _ кост и част от тазовите кости.;лопатките, гръдната;Тема 19
Плоски кости са костите на _, лопатките, _, гръдната кост и част от тазовите кости.;черепа, ребрата;Тема 19
Плоски кости са костите на черепа, лопатките, ребрата, _ кост и част от _ кости.;гръдната, тазовата;Тема 19
По време на зародишното развитие повечето от костите са изградени от _, а някои от тях - от _ съединителна тъкан.;хрущял, влакнеста;Тема 19
До достигане на окончателния ръст на човека между средната част на дългите кости и техните краища остават _ пластинки, от които костите нарастват на _.;хрущялни, дължина;Тема 19
С помощта на _ костите нарастват на дебелина. Тя _ костите.;надкостницата, изхранва;Тема 19
Надкостницата _ костите и подпомага _ на счупени кости.;изхранва, зарастването;Тема 19
При неподвижното свързване костите се свързват посредством _ съединителна тъкан. Подвижното свързване се осъществява чрез _.;плътна, стави;Тема 19
Ставната капсула е изпълнена с _, намаляваща триенето на ставните повърхности. Ставната капсула е подсилена с _, които я предпазват от разкъсване и прикрепват костите.;течност, връзки;Тема 19
Костите на черепа са свързани неподвижно с изключение на долната челюст. По този начин се образуват кухини (черепна, _, носна, и  _ кухина), в които се разполагат главният мозък и сетивните органи на зрението, обонянието и вкуса.;подезичната, устна;Тема 19
Костите на черепа са свързани непрекъснато с изключение на _ челюст. По този начин се образуват кухини (черепна, очница _ и устна), в които се разполагат главният мозък и сетивните органи на зрението, обонянието и вкуса.;долната, носна;Тема 19
Мозъчният дял на черепа е изграден от 2 - _, 2-слепоочни, челна, тилна и _ кост.;теменни, клиповидна;Тема 19
B _ кост има голям отвор, през който се свързват _ и главния мозък.;тилната, гръбначния;Тема 19
Лицевият дял на черепа се изгражда от _ чифтни и три нечифтии кости (ралник, долна челюст, решетъчна кост и _).;шест, подезична;Тема 19
В костите има костен мозък. Той е два вида: _ и _.;жълт, червен;Тема 19
Свързването на костите се извършва по три начина: неподвижно, _ и _.;полуподвижно, подвижно;Тема 20
Гръбначния стълб е стабилен полуподвижен орган, който се състои от _ прешлена, кръстцова и _ кост.;24, опашна;Тема 20
Гръбначният канал се образува от _ на всички прешлени, в който се намира гръбначният _.;отворите, мозък;Тема 20
Първият шиен прешлен се нарича _. Той е свързан чрез две стави с _ кост на черепа.;атлас, тилната;Тема 20
Гръбначният стълб има няколко _, които при възрастните хора му придават форма на _.;кривини, двойно S;Тема 20
Гръдният кош е изграден от 12 чифта _, гръдната част на гръбначния стълб и _ кост.;ребра, гръдната;Тема 20
Горният крайник се състои от _, пояс, мишница, предмишница, _.;раменен, ръка;Тема 20
Раменният пояс се състои от две чифтни кости: _ и ключица. Ключицата е дълга кост с _ форма. ;лопатка, S-овидна;Тема 20
Костите на пръстите се наричат _. Най-подвижна е ставата на _.;фаланги, палеца;Тема 20
Долният крайник се състои от масивни кости, тъй като те осъществяват _ тялото и _ му в пространството.;опората, движението;Тема 20
Свободният долен крайник се дели на бедро, подбедрица и _. В бедрото се намира бедрена кост, чийто горен край участва в образуването на _ става.;ходило, тазобедрената;Тема 20
С възрастта или при тежки физически натоварвания е възможно междупрешленните дискове да се увредят, при което се получава _ _.;дискова, херния;Тема 20
Кръстцовата кост е изградена от _ броя сраснали се _.;5, прешлена;Тема 20
Ходилото се изгражда от _ броя задноходилни кости, _, предноходилни кости и 14 фаланги.;7, 5;Тема 21
В мускулите навлизат множество кръвоносни съдове и _ които провеждат _ импулси до всяка мускулна клетка.;нерви, нервни;Тема 21
Сухожилията са изградени от плътно подредени _ влакна на _ тъкан.;колагенови, съединителна;Тема 21
В зависимост от разположението им в тялото скелетните мускули се разделят на мускули на главата, на шията, на _ и на _.;туловище, крайниците;Тема 21
Мускулите на главата са две групи: _ и _.;мимически, дъвкателни;Тема 21
Мускулите на туловището са гръдни, _ и _.;гръбни, коремни;Тема 21
Диафрагмата е широк плосък мускул, който разделя _ и _ кухина.;гръдна, коремна;Тема 21
Коремните мускули заграждат _ кухина отпред, поддържат и _ коремните органи.;коремна, защитават;Тема 21
Гръбни мускули са _, широкият _ мускул. ;трапецовидният, гръбен;Тема 21
Един от мускулите на горен крайник е _ мускул, който участва в движенията на раменната става и придава _ на рамото.;делтовиден, форма;Тема 21
Един от мускулите на долен крайник е голям _ мускул - разгъва бедрото в _ става и спомага за изправения стоеж на човека. ;седалищен, тазобедрена;Тема 21
Възбудимостта е свойство на мускулните клетки да преминават от покой във възбудено състояние - в тях да възникват _ в резултат на _.;импулси, дразнене;Тема 21
_ е свойство на мускулните клетки да провеждат по _ си възбуждане (импулси).;Проводимостта, мембраната;Тема 21
При _ или преместване на товар мускулите се съкращават и извършват _.;повдигане, работа;Тема 22
Според местоположението им, мъжките полови органи са _ и външни. Те формират _ полови белези у мъжа. ;вътрешни, първичните;Тема 22
Мъжките полови жлези са _. По време на зародишното развитие те се намират в коремната кухина. След раждането се спускат в кожна торбичка - _.;семенниците (тестисите), скротум;Тема 22
Сперматозоидът се състои от главичка, _, междинна част и опашка. В главичката се намира клетъчното ядро. В междинната част има голям брой _.;шийка, митохондрии;Тема 22
Освен в производството на _ клетки семенниците вземат участие и в образуването и отделянето в кръвта на мъжкия полов хормон _.;полови, тестостерон;Тема 22
Тестостеронът се секретира от специални клетки, разположени между _, и осигурява половите функции на мъжа. Произведените в семенниците сперматозоиди узряват окончателно в _.;каналчетата, надсеменника;Тема 22
От края на надсеменника започва _ канал. Той се съединява с отвеждащия канал на _ мехурче.;семепроводния, семенното;Тема 22
Отводящите каналчета на семенните мехурчета се сливат с _ канал. Секретът, който отделят, увеличава подвижността на сперматозоидите и тяхната жизненост и е богат на простата захар _.;семепроводния, фруктоза;Тема 22
Мъжкият полов член се състои от _, тяло и _. ;корен, главичка;Тема 22
През пениса минава _ канал. Дължината, твърдостта и обемът му се увеличават значително при полова възбуда поради кръвонапълването на две _ тела.;пикочният, пещеристи;Тема 22
Зародишното развитие започва с процеса _ - сливането на яйцеклетката и сперматозоида. Образува се _. ;оплождане, зигота;Тема 22
При човека оплождането е _. То се предшества от полов акт, при който сперматозоидите попадат във _ на жената.;вътрешно, влагалището;Тема 22
След попадане на сперматозоидите във влагалището те се придвижват активно до _ където средата е алкална. Оплождането най-често се извършва в началната разширена част на _ тръба.;матката, маточната;Тема 22
Зародишното развитие започва в маточната тръба, където _ се дели последователно на 2, 4, 8 и т.н. клетки. Образува се купчинка от клетки, подобна на черничев плод, наречена _.;зиготата, морула;Тема 22
След 14-ия ден от оплождането се образуват три зародишни пласта - _ (външен), ендодерма (вътрешен) и _ (среден).;ектодерма, мезодерма;Тема 22
През първите няколко седмици зародишът се изхранва за сметка на лигавицата на _, а от третия месец чрез специален орган, наречен _.;матката, плацента;Тема 22
Зародишното развитие на човека продължава _ лунни месеца и завършва с _.;десет, раждането;Тема 22
Раждането започва с появата на ритмични съкращения на маточната мускулатура - _. След раждането детето остава свързано майката чрез _, която се прерязва на няколко сантиметра от коремчето му.;контракции, пъпната връв;Тема 22
След няколко контракции на матката _ се отлепва от стената и излиза заедно с _ обвивки. ;плацентата, околоплодните;Тема 22
Следзародишното развитие на човека се разделя на _ стадия. Първият стадий на растеж и развитие започва от раждането и завършва до _ годишна възраст.;три, 18;Тема 22
Първият стадий на растеж се състои от няколко периода: период на _ - до края на първия месец, _ период до едногодишна възраст, ранно детство от 1 до 3 години, предучилищна възраст от 3 до 7 години и училищна възраст от 7 до 18 години.;новороденото, кърмачески;Тема 22
Периодът на новороденото се характеризира с _ към новите условия на живот. Кърмаческият период се характеризира с усилен _.;приспосябаване, растеж;Тема 22
Периодът на ранното детство се характеризира с бързо увеличаване на ръста и на _. В периода на предучилищната възраст се активират функциите на много вътрешни органи и се усъвършенства _ система.;мозъка, имунната;Тема 22
Юношеството започва с етап, през който се развиват напълно първичните и вторичните полови белези - _. Това е време, през което половата система започва да функционира пълноценно. При момичетата половите хормони предизвикват поява на _.;пубертет, менструация;Тема 23
Вътрешните женски полови органи са _, матка и влагалище, а външните малки и големи срамни устни и _.;яйчник, клитор;Тема 23
Женските полови жлези ( _) са чифтни овални тела с големина на бадем. Те са разположени от двете страни на _ в долната част на коремната кухина.;яйчници, матката;Тема 23
В яйчниците узряват женските полови клетки - _, и се образуват женските полови хормони (естрогени), главно _.;яйцеклетки, естрадиол;Тема 23
В яйчника около яйцеклетката има придружаващи клетки, някои от които образуват мехурче, което нараства и се изпълва с течност. Тази структура се нарича _. При _ мехурчето се пука и зрялата яйцеклетка заедно с придружаващите я клетки попада в маточната тръба. ;Граафов фоликул, овулация;Тема 23
След овулация на мястото на пукналото се мехурче се получава образувание, наречено _. То отделя женския полов хормон _, който подготвя лигавицата на матката за приемане на оплодената яйцеклетка.;жълто тяло, прогестерон;Тема 23
Яйчниците се свързват с матката чрез маточните _. Те са покрити отвътре с _ епител. ;тръби, ресничест;Тема 23
Матката е кух мускулест орган с форма на круша, състоящ се от _ и _.;тяло, шийка;Тема 23
Ако яйцеклетката не бъде оплодена, тя загива след няколко дни, а набъбналата _ се отделя на части. Остатъците от нея заедно с кръвта се изхвърлят навън и полученото кръвотечение се нарича _.;лигавица, менструация;Тема 23
Влагалището е _ тръба, свързваща _ с външните полови органи.;мускулеста, матката;Тема 23
Вътрешността на влагалището е покрита с _, върху която се развиват микроорганизми. Те създават _ среда, която предпазва от развитието на болестотворни микроорганизми. ;лигавица, кисела;Тема 23
В предната част, където се съединяват _ срамни устни, е разположен _.;малките, клиторът;Тема 23
